Net,Station,Lat,Long,Moho_km,err_moho,Avg_Vp/Vs,Poisson’s_ratio,Elevation,Avg_Vp(km/s),Vp_err,Avg_Vs(km/s),Vs_err,N,Sediment,Location,Reference,Compilation,Comments (Method - other notes etc.),Sub-methods,Comments2,H2 (other methods),err,Vsn2,κ2,Unnamed: 25,Unnamed: 26
,,27.875,106.375,40.6,,1.77,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,27.875,106.625,42.5,,1.71,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,27.875,106.875,43.8,,1.68,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,27.875,107.125,38.5,,1.77,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,27.9,98.3,49.5,,1.81,,,,,,,,,Asia_China,Wang2017,Stephenson 2024,Hk,-,,,,,,,
,,27.9,100.8,57.4,,1.77,,,,,,,,,Asia_China,Wang2017,Stephenson 2024,Hk,-,,,,,,,
,,27.9,102.2,64.4,,1.79,,,,,,,,,Asia_China,Wang2017,Stephenson 2024,Hk,-,,,,,,,
,,27.9,102.6,60.0,,1.87,,,,,,,,,Asia_China,Wang2017,Stephenson 2024,Hk,-,,,,,,,
,,27.9,102.9,54.6,,1.73,,,,,,,,,Asia_China,Wang2017,Stephenson 2024,Hk,-,,,,,,,
,,27.9,104.5,36.1,,1.83,,,,,,,,,Asia_China,Wang2017,Stephenson 2024,Hk,-,,,,,,,
,,27.9,105.0,47.8,,1.64,,,,,,,,,Asia_China,Wang2017,Stephenson 2024,Hk,-,,,,,,,
,,27.9,115.7,29.0,,1.79,,,,,,,,,Asia_China,Guo2019,Stephenson 2024,Hk,-,,,,,,,
,,27.9,118.5,33.0,,1.76,,,,,,,,,Asia_China,Guo2019,Stephenson 2024,Hk,-,,,,,,,
,,27.9,120.7,31.5,,1.78,,,,,,,,,Asia_China,Guo2019,Stephenson 2024,Hk,-,,,,,,,
,,27.91,85.05,58.0,,1.62,,,,,,,,,Asia,EARS,Stephenson 2024,Hk,,,,,,,,
,,27.91,118.52,33.15,,1.75,,,,,,,,,Asia_China,He2014,Stephenson 2024,Hk,-,,,,,,,
,,27.92,84.42,35.0,,1.93,,,,,,,,,Asia,EARS,Stephenson 2024,Hk,,,,,,,,
,,27.93,85.55,27.0,,1.65,,,,,,,,,Asia,EARS,Stephenson 2024,Hk,,,,,,,,
,,27.93,101.27,38.35,,1.6,,,,,,,,,Asia_China,He2014,Stephenson 2024,Hk,-,,,,,,,
,,27.93,115.73,29.74,,1.78,,,,,,,,,Asia_China,He2014,Stephenson 2024,Hk,-,,,,,,,
,,27.93,120.66,30.5,,1.83,,,,,,,,,Asia_China,Ai2007,Stephenson 2024,Hk,-,,,,,,,
,,27.93,120.67,31.58,,1.77,,,,,,,,,Asia_China,He2014,Stephenson 2024,Hk,-,,,,,,,
,,27.96,86.81,33.0,,1.61,,,,,,,,,Asia,EARS,Stephenson 2024,Hk,,,,,,,,
,,27.98,85.26,54.0,,1.68,,,,,,,,,Asia,EARS,Stephenson 2024,Hk,,,,,,,,
,,27.99,112.34,30.49,,1.68,,,,,,,,,Asia_China,He2014,Stephenson 2024,Hk,-,,,,,,,
,,28.0,83.5,35.0,,1.76,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,28.0,84.0,43.1,,1.74,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,28.0,84.5,41.5,,1.75,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,28.0,84.62,47.0,,1.74,,,,,,,,,Asia,EARS,Stephenson 2024,Hk,,,,,,,,
,,28.0,85.0,45.0,,1.75,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,28.0,85.5,44.9,,1.84,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,28.0,86.0,39.5,,1.75,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,28.0,98.6,46.9,,1.8,,,,,,,,,Asia_China,Wang2017,Stephenson 2024,Hk,-,,,,,,,
,,28.0,99.5,57.1,,1.82,,,,,,,,,Asia_China,Wang2017,Stephenson 2024,Hk,-,,,,,,,
,,28.0,101.2,54.8,,1.78,,,,,,,,,Asia_China,Wang2017,Stephenson 2024,Hk,-,,,,,,,
,,28.0,102.1,55.6,,1.67,,,,,,,,,Asia_China,Wang2017,Stephenson 2024,Hk,-,,,,,,,
,,28.0,102.7,54.6,,1.85,,,,,,,,,Asia_China,Wang2017,Stephenson 2024,Hk,-,,,,,,,
,,28.0,102.8,50.2,,1.84,,,,,,,,,Asia_China,Wang2017,Stephenson 2024,Hk,-,,,,,,,
,,28.0,103.1,56.4,,1.77,,,,,,,,,Asia_China,Wang2017,Stephenson 2024,Hk,-,,,,,,,
,,28.0,103.5,49.8,,1.86,,,,,,,,,Asia_China,Wang2017,Stephenson 2024,Hk,-,,,,,,,
,,28.0,104.0,52.8,,1.66,,,,,,,,,Asia_China,Wang2017,Stephenson 2024,Hk,-,,,,,,,
,,28.0,105.3,44.3,,1.7,,,,,,,,,Asia_China,Wang2017,Stephenson 2024,Hk,-,,,,,,,
,,28.0,105.8,48.2,,1.67,,,,,,,,,Asia_China,Wang2017,Stephenson 2024,Hk,-,,,,,,,
,,28.0,106.1,44.4,,1.74,,,,,,,,,Asia_China,Wang2017,Stephenson 2024,Hk,-,,,,,,,
,,28.0,106.6,42.5,,1.76,,,,,,,,,Asia_China,Wang2017,Stephenson 2024,Hk,-,,,,,,,
,,28.0,107.5,39.5,,1.77,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,28.0,108.0,40.6,,1.69,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,28.0,108.5,33.0,,1.82,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,28.0,109.5,40.5,,1.74,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,28.0,112.3,30.4,,1.67,,,,,,,,,Asia_China,Guo2019,Stephenson 2024,Hk,-,,,,,,,
,,28.0,112.5,31.9,,1.65,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,28.0,113.0,32.3,,1.7,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,28.0,114.0,31.0,,1.77,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,28.0,114.5,32.5,,1.75,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,28.0,115.5,31.4,,1.77,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,28.0,116.0,29.5,,1.75,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,28.0,116.5,27.0,,1.73,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,28.0,118.0,32.4,,1.83,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,28.0,118.5,33.5,,1.75,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,28.0,119.5,34.0,,1.73,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,28.0,120.5,31.7,,1.78,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,28.007509,-114.013802,23.0,,1.835,,,,,,,,,America_North,Ma2017,Stephenson 2024,Hk,-,,,,,,,
,,28.00751,-114.0138,33.9,,-,,,,,,,,,America_North,Persaud2007,Stephenson 2024,Hk,-,,,,,,,
,,28.01,-114.01,43.0,,1.6,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,28.0592,-80.898399,36.5,,1.8225,,,,,,,,,America_North,Ma2017,Stephenson 2024,Hk,-,,,,,,,
,,28.06,-80.9,37.0,,1.77,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,28.06,84.83,26.0,,1.85,,,,,,,,,Asia,EARS,Stephenson 2024,Hk,,,,,,,,
,,28.1,98.9,60.9,,1.85,,,,,,,,,Asia_China,Wang2017,Stephenson 2024,Hk,-,,,,,,,
,,28.1,100.9,62.2,,1.94,,,,,,,,,Asia_China,Wang2017,Stephenson 2024,Hk,-,,,,,,,
,,28.1,101.0,58.3,,1.69,,,,,,,,,Asia_China,Wang2017,Stephenson 2024,Hk,-,,,,,,,
,,28.1,102.2,58.4,,1.83,,,,,,,,,Asia_China,Wang2017,Stephenson 2024,Hk,-,,,,,,,
,,28.1,102.3,43.8,,2.14,,,,,,,,,Asia_China,Wang2017,Stephenson 2024,Hk,-,,,,,,,
,,28.1,103.0,50.9,,1.82,,,,,,,,,Asia_China,Wang2017,Stephenson 2024,Hk,-,,,,,,,
,,28.1,103.2,54.4,,1.79,,,,,,,,,Asia_China,Wang2017,Stephenson 2024,Hk,-,,,,,,,
,,28.1,103.4,51.1,,1.83,,,,,,,,,Asia_China,Wang2017,Stephenson 2024,Hk,-,,,,,,,
,,28.1,104.3,45.8,,1.66,,,,,,,,,Asia_China,Wang2017,Stephenson 2024,Hk,-,,,,,,,
,,28.1,104.8,47.0,,1.71,,,,,,,,,Asia_China,Wang2017,Stephenson 2024,Hk,-,,,,,,,
,,28.11,104.23,44.33,,1.75,,,,,,,,,Asia_China,He2014,Stephenson 2024,Hk,-,,,,,,,
,,28.12,84.64,26.0,,1.8,,,,,,,,,Asia,EARS,Stephenson 2024,Hk,,,,,,,,
,,28.125,98.625,61.0,,1.73,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,28.125,98.875,60.5,,1.73,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,28.125,99.125,62.5,,1.73,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,28.125,99.375,65.0,,1.74,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,28.125,99.875,59.0,,1.7,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,28.125,100.125,54.0,,1.73,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,28.125,100.625,60.5,,1.75,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,28.125,100.875,56.5,,1.79,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,28.125,101.125,56.4,,1.75,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,28.125,101.625,57.3,,1.73,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,28.125,101.875,55.5,,1.74,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,28.125,102.375,67.5,,1.75,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,28.125,102.625,66.0,,1.75,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,28.125,102.875,48.2,,1.87,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,28.125,103.125,57.0,,1.75,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,28.125,103.375,50.0,,1.75,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,28.125,103.625,51.7,,1.66,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,28.125,103.875,46.3,,1.79,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,28.125,104.125,45.3,,1.72,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,28.125,104.375,45.0,,1.66,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,28.125,104.625,42.6,,1.72,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,28.125,104.875,35.5,,1.76,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,28.125,105.125,38.2,,1.7,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,28.125,105.375,25.0,,1.79,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,28.125,105.625,40.6,,1.74,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,28.125,105.875,41.8,,1.75,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,28.125,106.125,42.8,,1.74,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,28.125,106.375,41.8,,1.77,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,28.125,106.625,41.4,,1.75,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,28.125,106.875,38.5,,1.77,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,28.125,107.125,42.5,,1.73,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,28.15,109.75,35.01,,1.89,,,,,,,,,Asia_China,He2014,Stephenson 2024,Hk,-,,,,,,,
,,28.18,104.52,44.52,,1.68,,,,,,,,,Asia_China,He2014,Stephenson 2024,Hk,-,,,,,,,
,,28.18,112.93,30.7,,1.72,,,,,,,,,Asia_China,He2014,Stephenson 2024,Hk,-,,,,,,,
,,28.19,35.27,27.5,,1.685,,,,,,,,,Middle_East,Al-Damegh2005,Stephenson 2024,Hk,-,,,,,,,
,,28.19,47.94,47.2,,1.83,,,,,,,,,Middle_East,Tang2016,Stephenson 2024,Hk,-,,,,,,,
,,28.2,86.83,36.0,,1.73,,,,,,,,,Asia_China,EARS,Stephenson 2024,Hk,,,,,,,,
,,28.2,99.3,55.2,,1.87,,,,,,,,,Asia_China,Wang2017,Stephenson 2024,Hk,-,,,,,,,
,,28.2,99.7,60.2,,1.69,,,,,,,,,Asia_China,Wang2017,Stephenson 2024,Hk,-,,,,,,,
,,28.2,100.8,54.0,,1.82,,,,,,,,,Asia_China,Wang2017,Stephenson 2024,Hk,-,,,,,,,
,,28.2,101.2,55.1,,1.76,,,,,,,,,Asia_China,Wang2017,Stephenson 2024,Hk,-,,,,,,,
,,28.2,101.8,60.9,,1.85,,,,,,,,,Asia_China,Wang2017,Stephenson 2024,Hk,-,,,,,,,
,,28.2,102.0,51.8,,1.69,,,,,,,,,Asia_China,Wang2017,Stephenson 2024,Hk,-,,,,,,,
,,28.2,102.2,58.0,,1.82,,,,,,,,,Asia_China,Wang2017,Stephenson 2024,Hk,-,,,,,,,
,,28.2,102.5,53.7,,1.63,,,,,,,,,Asia_China,Wang2017,Stephenson 2024,Hk,-,,,,,,,
,,28.2,102.8,58.9,,1.73,,,,,,,,,Asia_China,Wang2017,Stephenson 2024,Hk,-,,,,,,,
,,28.2,103.6,48.6,,1.87,,,,,,,,,Asia_China,Wang2017,Stephenson 2024,Hk,-,,,,,,,
,,28.2,105.2,35.1,,1.84,,,,,,,,,Asia_China,Wang2017,Stephenson 2024,Hk,-,,,,,,,
,,28.2,107.0,43.0,,1.72,,,,,,,,,Asia_China,Wang2017,Stephenson 2024,Hk,-,,,,,,,
,,28.2,112.9,30.4,,1.7,,,,,,,,,Asia_China,Guo2019,Stephenson 2024,Hk,-,,,,,,,
,,28.2,116.2,30.4,,1.7,,,,,,,,,Asia_China,Guo2019,Stephenson 2024,Hk,-,,,,,,,
,,28.21,-81.36,55.0,,1.63,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,28.21,84.74,50.0,,1.71,,,,,,,,,Asia,EARS,Stephenson 2024,Hk,,,,,,,,
,,28.212601,-81.361603,33.0,,1.775,,,,,,,,,America_North,Ma2017,Stephenson 2024,Hk,-,,,,,,,
,,28.22,-177.37,13.0,,1.82,,,,,,,,,OFFSHORE,EARS,Stephenson 2024,Hk,,,,,,,,
,,28.22,36.55,34.4,,1.78,,,,,,,,,Middle_East,Al-Damegh2005,Stephenson 2024,Hk,-,,,,,,,
,,28.22,108.13,34.05,,1.79,,,,,,,,,Asia_China,He2014,Stephenson 2024,Hk,-,,,,,,,
,,28.23,36.55,36.2,,1.74,,,,,,,,,Middle_East,Tang2016,Stephenson 2024,Hk,-,,,,,,,
,,28.25,-16.51,12.0,,1.8,,,,,,,,,OFFSHORE,EARS,Stephenson 2024,Hk,,,,,,,,
,,28.267,-82.229103,40.75,,1.84,,,,,,,,,America_North,Ma2017,Stephenson 2024,Hk,-,,,,,,,
,,28.27,-82.23,30.0,,1.91,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,28.27,103.57,48.7,,1.69,,,,,,,,,Asia_China,He2014,Stephenson 2024,Hk,-,,,,,,,
,,28.27,150.55,49.0,,1.68,,,,,,,,,OFFSHORE,EARS,Stephenson 2024,Hk,,,,,,,,
,,28.28,-99.97,32.0,,1.74,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,28.284401,-99.974297,30.5,,1.78,,,,,,,,,America_North,Ma2017,Stephenson 2024,Hk,-,,,,,,,
,,28.3,34.8,20.6,,1.8,,,,,,,,,Middle_East,Tang2016,Stephenson 2024,Hk,-,,,,,,,
,,28.3,100.9,55.6,,1.78,,,,,,,,,Asia_China,Wang2017,Stephenson 2024,Hk,-,,,,,,,
,,28.3,101.6,59.8,,1.74,,,,,,,,,Asia_China,Wang2017,Stephenson 2024,Hk,-,,,,,,,
,,28.3,101.9,56.6,,1.92,,,,,,,,,Asia_China,Wang2017,Stephenson 2024,Hk,-,,,,,,,
,,28.3,103.0,47.7,,1.91,,,,,,,,,Asia_China,Wang2017,Stephenson 2024,Hk,-,,,,,,,
,,28.3,103.7,51.3,,1.74,,,,,,,,,Asia_China,Wang2017,Stephenson 2024,Hk,-,,,,,,,
,,28.3,104.1,45.1,,1.78,,,,,,,,,Asia_China,Wang2017,Stephenson 2024,Hk,-,,,,,,,
,,28.3,105.5,41.5,,1.82,,,,,,,,,Asia_China,Wang2017,Stephenson 2024,Hk,-,,,,,,,
,,28.3,105.8,40.4,,1.86,,,,,,,,,Asia_China,Wang2017,Stephenson 2024,Hk,-,,,,,,,
,,28.3,106.2,43.2,,1.76,,,,,,,,,Asia_China,Wang2017,Stephenson 2024,Hk,-,,,,,,,
,,28.3,106.6,42.9,,1.78,,,,,,,,,Asia_China,Wang2017,Stephenson 2024,Hk,-,,,,,,,
,,28.31,76.94,38.65,,1.65,,,,,,,,,India,Jagadeesh2008,Stephenson 2024,Hk,-,,,,,,,
,,28.323601,-99.393898,28.75,,1.7525,,,,,,,,,America_North,Ma2017,Stephenson 2024,Hk,-,,,,,,,
,,28.33,102.17,60.83,,1.69,,,,,,,,,Asia_China,He2014,Stephenson 2024,Hk,-,,,,,,,
,,28.33,103.13,34.0,,1.88,,,,,,,,,Asia_China,He2014,Stephenson 2024,Hk,-,,,,,,,
,,28.375,98.625,62.5,,1.73,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,28.375,98.875,63.0,,1.73,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,28.375,99.125,73.5,,1.73,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,28.375,99.625,58.5,,1.74,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,28.375,99.875,52.0,,1.74,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,28.375,100.125,60.5,,1.73,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,28.375,100.375,49.2,,1.81,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,28.375,100.625,59.5,,1.74,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,28.375,100.875,57.7,,1.71,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,28.375,101.125,54.1,,1.82,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,28.375,101.375,58.0,,1.74,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,28.375,101.625,55.0,,1.74,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,28.375,101.875,63.5,,1.74,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,28.375,102.125,60.0,,1.74,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,28.375,102.375,69.5,,1.74,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,28.375,102.625,67.5,,1.74,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,28.375,102.875,52.7,,1.78,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,28.375,103.125,50.5,,1.75,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,28.375,103.375,51.5,,1.75,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,28.375,103.625,48.5,,1.78,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,28.375,103.875,45.0,,1.76,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,28.375,104.125,37.3,,1.8,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,28.375,104.375,43.0,,1.71,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,28.375,104.625,40.2,,1.75,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,28.375,104.875,39.5,,1.76,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,28.375,105.125,37.5,,1.76,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,28.375,105.375,25.5,,1.8,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,28.375,105.625,40.0,,1.77,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,28.375,105.875,40.3,,1.79,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,28.375,106.125,38.5,,1.85,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,28.375,106.375,40.7,,1.79,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,28.375,106.625,41.2,,1.78,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,28.375,106.875,40.6,,1.79,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,28.375,107.125,42.9,,1.75,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,28.4,86.11,42.0,,2.1,,,,,,,,,Asia_China,EARS,Stephenson 2024,Hk,,,,,,,,
,,28.4,99.3,63.6,,1.77,,,,,,,,,Asia_China,Wang2017,Stephenson 2024,Hk,-,,,,,,,
,,28.4,101.3,57.5,,1.75,,,,,,,,,Asia_China,Wang2017,Stephenson 2024,Hk,-,,,,,,,
,,28.4,102.8,58.1,,1.89,,,,,,,,,Asia_China,Wang2017,Stephenson 2024,Hk,-,,,,,,,
,,28.4,103.1,49.9,,1.81,,,,,,,,,Asia_China,Wang2017,Stephenson 2024,Hk,-,,,,,,,
,,28.4,103.8,51.1,,1.8,,,,,,,,,Asia_China,Wang2017,Stephenson 2024,Hk,-,,,,,,,
,,28.4,104.7,43.1,,1.73,,,,,,,,,Asia_China,Wang2017,Stephenson 2024,Hk,-,,,,,,,
,,28.4,104.8,46.5,,1.73,,,,,,,,,Asia_China,Wang2017,Stephenson 2024,Hk,-,,,,,,,
,,28.4,109.0,39.9,,1.75,,,,,,,,,Asia_China,Guo2019,Stephenson 2024,Hk,-,,,,,,,
,,28.4,118.0,31.9,,1.77,,,,,,,,,Asia_China,Guo2019,Stephenson 2024,Hk,-,,,,,,,
,,28.4,121.1,31.9,,1.78,,,,,,,,,Asia_China,Guo2019,Stephenson 2024,Hk,-,,,,,,,
,,28.41,121.08,31.71,,1.78,,,,,,,,,Asia_China,He2014,Stephenson 2024,Hk,-,,,,,,,
,,28.43,35.1,26.9,,1.755,,,,,,,,,Middle_East,Al-Damegh2005,Stephenson 2024,Hk,-,,,,,,,
,,28.44,117.98,31.69,,1.78,,,,,,,,,Asia_China,He2014,Stephenson 2024,Hk,-,,,,,,,
,,28.46,87.84,72.3,,1.684,,,,,,,,,Himalaya,Xu2020,Stephenson 2024,Hk,-,,,,,,,
,,28.49,87.94,69.0,,1.7,,,,,,,,,Himalaya,Xu2020,Stephenson 2024,Hk,-,,,,,,,
,,28.49,89.66,43.0,,1.71,,,,,,,,,Asia_China,EARS,Stephenson 2024,Hk,,,,,,,,
,,28.5,83.5,52.5,,1.74,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,28.5,84.0,54.0,,1.74,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,28.5,84.5,52.0,,1.74,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,28.5,85.5,44.5,,1.75,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,28.5,86.0,52.0,,1.75,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,28.5,86.5,60.5,,1.75,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,28.5,87.5,61.5,,1.78,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,28.5,88.0,44.5,,1.73,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,28.5,90.0,73.5,,1.74,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,28.5,90.5,72.0,,1.74,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,28.5,92.0,71.5,,1.73,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
,,28.5,98.9,63.2,,1.88,,,,,,,,,Asia_China,Wang2017,Stephenson 2024,Hk,-,,,,,,,
,,28.5,101.9,58.5,,1.71,,,,,,,,,Asia_China,Wang2017,Stephenson 2024,Hk,-,,,,,,,
,,28.5,102.1,58.8,,1.71,,,,,,,,,Asia_China,Wang2017,Stephenson 2024,Hk,-,,,,,,,
,,28.5,102.2,57.6,,1.72,,,,,,,,,Asia_China,Wang2017,Stephenson 2024,Hk,-,,,,,,,
,,28.5,108.0,41.6,,1.66,,,,,,,,,Asia_China,Cheng2022,Stephenson 2024,Hk,-,,,,,,,
