Net,Station,Lat,Long,Moho_km,err_moho,Avg_Vp/Vs,Poisson’s_ratio,Elevation,Avg_Vp(km/s),Vp_err,Avg_Vs(km/s),Vs_err,N,Sediment,Location,Reference,Compilation,Comments (Method - other notes etc.),Sub-methods,Comments2,H2 (other methods),err,Vsn2,κ2,Unnamed: 25,Unnamed: 26
,,31.77,35.2,34.9,,-,,,,,,,,,Middle_East,Kosarian2006,Stephenson 2024,Hk,-,,,,,,,
,,31.77,35.2,45.0,,1.6,,,,,,,,,Middle_East,EARS,Stephenson 2024,Hk,,,,,,,,
,,31.8,104.7,40.9,,1.73,,,,,,,,,Asia_China,Xu2013,Stephenson 2024,Hk,-,,,,,,,
,,31.8,104.7,40.4,,1.74,,,,,,,,,Asia_China,Guo2019,Stephenson 2024,Hk,-,,,,,,,
,,31.8,104.7,41.1,,1.724,,,,,,,,,Asia_China,Sun2015,Stephenson 2024,Hk,-,,,,,,,
,,31.8,106.7,48.4,,1.69,,,,,,,,,Asia_China,Xu2013,Stephenson 2024,Hk,-,,,,,,,
,,31.8,106.7,47.6,,1.71,,,,,,,,,Asia_China,Guo2019,Stephenson 2024,Hk,-,,,,,,,
,F15,31.88,93.78,71.3,,1.72,0.24,,6.2,,3.6,,,,India-Tibet,Xu,Singh 2015,,,,,,,,,
,F15,31.88,93.78,71.0,,1.74,0.253,,6.47,,3.72,,,,India-Tibet,Yue,Singh 2015,,,,,,,,,
,,31.9,102.2,56.3,,1.71,,,,,,,,,Asia_China,Xu2013,Stephenson 2024,Hk,-,,,,,,,
,,31.9,102.2,56.9,,1.702,,,,,,,,,Asia_China,Sun2015,Stephenson 2024,Hk,-,,,,,,,
,,31.93,-82.48,33.0,,1.93,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,31.93,-82.48,30.0,,2.01,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,31.97,-81.03,31.0,,1.89,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,31.97,-81.03,34.0,,1.85,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,C12,31.99,91.71,72.7,,1.75,0.26,,6.2,,3.54,,,,India-Tibet,Xu,Singh 2015,,,,,,,,,
,C12,31.99,91.71,71.0,,1.86,0.297,,6.47,,3.48,,,,India-Tibet,Yue,Singh 2015,,,,,,,,,
,D25,31.99,96.51,75.8,,1.68,0.23,,6.2,,3.69,,,,India-Tibet,Xu,Singh 2015,,,,,,,,,
,D25,31.99,96.51,74.0,,1.77,0.266,,6.4,,3.62,,,,India-Tibet,Yue,Singh 2015,,,,,,,,,
,,32.0,-95.81,32.0,,1.95,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,32.0,-95.81,33.0,,1.91,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,32.0,108.6,50.3,,1.77,,,,,,,,,Asia_China,Xu2013,Stephenson 2024,Hk,-,,,,,,,
,,32.0,108.6,46.4,,1.83,,,,,,,,,Asia_China,Guo2019,Stephenson 2024,Hk,-,,,,,,,
,,32.05,118.85,31.36,,1.75,,,,,,,,,Asia_China,He2014,Stephenson 2024,Hk,-,,,,,,,
,,32.05,118.85,32.0,,1.74,,,,,,,,,Asia_China,EARS,Stephenson 2024,Hk,,,,,,,,
,,32.06,116.98,35.1,,-,,,,,,,,,GSC_global_database,97W.1,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,32.06,116.98,33.5,,-,,,,,,,,,GSC_global_database,96D.1,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,32.06,116.98,34.8,,-,,,,,,,,,GSC_global_database,00W.2,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,32.09,-83.9,46.0,,1.69,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,32.09,-83.9,30.0,,2.06,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
SC,HSH,32.1,103.0,54.5,,1.722,,2.3,,,,,408,,India-Tibet,Qiong_2015,Stephenson 2024,Crustal structure and deformation beneath the NE margin of the,,Tibetan plateau constrained by teleseismic receiver function data ,,,,,,
,,32.1,103.0,55.7,,1.7,,,,,,,,,Asia_China,Xu2013,Stephenson 2024,Hk,-,,,,,,,
,,32.1,103.0,54.9,,1.717,,,,,,,,,Asia_China,Sun2015,Stephenson 2024,Hk,-,,,,,,,
,,32.12,13.09,30.0,,-,,,,,,,,,Africa,VanderMeijde2003,Stephenson 2024,RF_other,RF_inversion,,,,,,,
,,32.12,13.09,34.0,,1.74,,,,,,,,,Africa,Artemieva2013,Stephenson 2024,Hk,-,,,,,,,
,,32.12,13.09,42.0,,1.66,,,,,,,,,Africa,Artemieva2013,Stephenson 2024,Hk,-,,,,,,,
SC,RTA,32.3,101.0,66.5,,1.698,,3.3,,,,,455,,India-Tibet,Qiong_2015,Stephenson 2024,Crustal structure and deformation beneath the NE margin of the,,Tibetan plateau constrained by teleseismic receiver function data ,,,,,,
,,32.3,101.0,51.3,,1.9,,,,,,,,,Asia_China,Xu2013,Stephenson 2024,Hk,-,,,,,,,
,,32.3,101.0,57.9,,1.8,,,,,,,,,Asia_China,Sun2015,Stephenson 2024,Hk,-,,,,,,,
,,32.3098,-110.7847,31.0,,1.68,,,,,,,,,America_North,Abt2010,Stephenson 2024,Hk,-,,,,,,,
,,32.3098,-110.7847,31.5,,1.7,,,,,,,,,America_North,Ma2017,Stephenson 2024,Hk,-,,,,,,,
,D26,32.46,96.39,70.9,,1.81,0.28,,6.2,,3.43,,,,India-Tibet,Xu,Singh 2015,,,,,,,,,
,D26,32.46,96.39,72.0,,1.82,0.284,,6.48,,3.56,,,,India-Tibet,Yue,Singh 2015,,,,,,,,,
,,32.58,10.53,30.4,,1.83,,,,,,,,,Africa,Lemnifi2017,Stephenson 2024,Hk,-,,,,,,,
,,32.58,10.53,34.0,,1.65,,,,,,,,,Africa,Artemieva2013,Stephenson 2024,Hk,-,,,,,,,
SC,QCH,32.6,105.2,43.7,,1.694,,0.8,,,,,459,,India-Tibet,Qiong_2015,Stephenson 2024,Crustal structure and deformation beneath the NE margin of the,,Tibetan plateau constrained by teleseismic receiver function data ,,,,,,
,,32.6,105.2,41.7,,-,,,,,,,,,Asia_China,Pan2011,Stephenson 2024,Hk,-,,,,,,,
,,32.6,105.2,44.1,,1.69,,,,,,,,,Asia_China,Xu2013,Stephenson 2024,Hk,-,,,,,,,
,,32.61,-83.11,35.0,,1.6,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,32.61,-83.11,25.0,,1.76,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,32.64,-109.97,30.0,,1.7,,,,,,,,,America_North,Uranbaigal2014,Stephenson 2024,Hk,-,,,,,,,
,,32.64,-109.97,31.0,,1.71,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,32.64,-89.06,39.0,,1.99,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,32.64,-89.06,41.0,,1.95,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,32.67,109.04,61.22,,1.58,,,,,,,,,Asia_China,He2014,Stephenson 2024,Hk,-,,,,,,,
,,32.67,109.04,32.32,,1.86,,,,,,,,,Asia_China,He2014,Stephenson 2024,Hk,-,,,,,,,
,,32.68,-116.67,34.0,,1.88,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,32.68,-116.67,40.0,,1.76,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,32.7,-91.4,32.0,,1.86,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,32.7,-91.4,31.0,,1.86,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,32.768299,-113.766701,27.75,,1.8225,,,,,,,,,America_North,Ma2017,Stephenson 2024,Hk,-,,,,,,,
,,32.768299,-113.766701,29.0,,1.825,,,,,,,,,America_North,Ma2017,Stephenson 2024,Hk,-,,,,,,,
,C11,32.79,91.86,66.5,,1.74,0.25,,6.2,,3.56,,,,India-Tibet,Xu,Singh 2015,,,,,,,,,
,C11,32.79,91.86,63.0,,1.85,0.294,,6.47,,3.5,,,,India-Tibet,Yue,Singh 2015,,,,,,,,,
,,32.81,-107.07,34.8,,-,,,,,,,,,GSC_global_database,79C.1,Stephenson 2024,Refraction,P_unreversed,,,,,,,
,,32.81,-107.07,25.6,,-,,,,,,,,,GSC_global_database,79C.1,Stephenson 2024,Refraction,P_unreversed,,,,,,,
,,32.84,-107.52,27.0,,-,,,,,,,,,GSC_global_database,77M.14,Stephenson 2024,Refraction,P_unreversed,,,,,,,
,,32.84,-107.52,28.0,,-,,,,,,,,,GSC_global_database,77M.14,Stephenson 2024,Refraction,P_unreversed,,,,,,,
,D18,32.89,94.7,76.0,,1.7,0.235,,6.48,,3.81,,,,India-Tibet,Yue,Singh 2015,,,,,,,,,
,D18,32.89,94.7,72.4,,1.76,0.26,,6.2,,3.52,,,,India-Tibet,Xu,Singh 2015,,,,,,,,,
QH,BAM,32.9,100.7,63.7,,1.701,,3.6,,,,,351,,India-Tibet,Qiong_2015,Stephenson 2024,Crustal structure and deformation beneath the NE margin of the,,Tibetan plateau constrained by teleseismic receiver function data ,,,,,,
,,32.9,100.7,64.0,,1.69,,,,,,,,,Asia_China,Xu2013,Stephenson 2024,Hk,-,,,,,,,
,,32.9,100.7,63.5,,1.733,,,,,,,,,Asia_China,Sun2015,Stephenson 2024,Hk,-,,,,,,,
SN,XIXI,32.9,107.7,46.8,,1.787,,0.6,,,,,501,,India-Tibet,Qiong_2015,Stephenson 2024,Crustal structure and deformation beneath the NE margin of the,,Tibetan plateau constrained by teleseismic receiver function data ,,,,,,
,,32.9,107.7,50.0,,1.789,,,,,,,,,Asia_China,Pan2011,Stephenson 2024,Hk,-,,,,,,,
,,32.9,107.7,46.1,,1.79,,,,,,,,,Asia_China,Xu2013,Stephenson 2024,Hk,-,,,,,,,
,,32.94,-115.8,27.0,,1.6,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,32.94,-115.8,53.0,,1.89,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,B02,32.97,94.14,75.0,,1.79,0.273,,6.48,,3.62,,,,India-Tibet,Yue,Singh 2015,,,,,,,,,
,B02,32.97,94.14,74.3,,1.81,0.28,,6.2,,3.43,,,,India-Tibet,Xu,Singh 2015,,,,,,,,,
,,33.0,104.6,48.0,,1.719,,,,,,,,,Asia_China,Pan2011,Stephenson 2024,Hk,-,,,,,,,
,,33.0,104.6,55.9,,1.675,,,,,,,,,Asia_China,Sun2015,Stephenson 2024,Hk,-,,,,,,,
GS,WXT,33.0,104.7,49.9,,1.618,,1,,,,,439,,India-Tibet,Qiong_2015,Stephenson 2024,Crustal structure and deformation beneath the NE margin of the,,Tibetan plateau constrained by teleseismic receiver function data ,,,,,,
,,33.0,104.7,48.6,,1.64,,,,,,,,,Asia_China,Xu2013,Stephenson 2024,Hk,-,,,,,,,
,,33.0,104.7,48.0,,1.664,,,,,,,,,Asia_China,Sun2015,Stephenson 2024,Hk,-,,,,,,,
SN,HZHT,33.0,107.0,49.6,,1.779,,0.6,,,,,470,,India-Tibet,Qiong_2015,Stephenson 2024,Crustal structure and deformation beneath the NE margin of the,,Tibetan plateau constrained by teleseismic receiver function data ,,,,,,
,,33.0,107.0,53.7,,1.843,,,,,,,,,Asia_China,Pan2011,Stephenson 2024,Hk,-,,,,,,,
,,33.0,107.0,44.5,,1.86,,,,,,,,,Asia_China,Xu2013,Stephenson 2024,Hk,-,,,,,,,
HB,YXI,33.0,110.4,37.5,,1.637,,0.3,,,,,531,,India-Tibet,Qiong_2015,Stephenson 2024,Crustal structure and deformation beneath the NE margin of the,,Tibetan plateau constrained by teleseismic receiver function data ,,,,,,
,,33.0,110.4,31.0,,1.659,,,,,,,,,Asia_China,Pan2011,Stephenson 2024,Hk,-,,,,,,,
,,33.0,110.4,36.2,,1.69,,,,,,,,,Asia_China,Xu2013,Stephenson 2024,Hk,-,,,,,,,
,,33.01,97.02,47.39,,1.5,,,,,,,,,Asia_China,He2014,Stephenson 2024,Hk,-,,,,,,,
,,33.01,97.02,46.0,,1.85,,,,,,,,,Asia_China,EARS,Stephenson 2024,Hk,,,,,,,,
,D13,33.01,97.11,74.8,,1.7,0.24,,6.2,,3.65,,,,India-Tibet,Xu,Singh 2015,,,,,,,,,
,D13,33.01,97.11,73.0,,1.8,0.277,,6.48,,3.6,,,,India-Tibet,Yue,Singh 2015,,,,,,,,,
,,33.05,-114.83,26.0,,1.71,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,33.05,-114.83,27.0,,1.66,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,33.08,-93.45,28.9,,-,,,,,,,,,GSC_global_database,88J.1,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,33.08,-93.45,28.3,,-,,,,,,,,,GSC_global_database,89K.1,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,33.08,-93.45,27.0,,-,,,,,,,,,GSC_global_database,99K.5,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,33.1,-83.17,38.4,,-,,,,,,,,,GSC_global_database,96H.1,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,33.1,-83.17,39.4,,-,,,,,,,,,GSC_global_database,96H.1,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,33.1,-83.17,37.5,,-,,,,,,,,,GSC_global_database,96H.1,Stephenson 2024,Refraction,P_reversed,,,,,,,
,F06*,33.1,95.11,60.0,,1.68,0.226,,6.48,,3.86,,,,India-Tibet,Yue,Singh 2015,,,,,,,,,
,F06,33.1,95.11,79.5,,1.71,0.24,,6.2,,3.63,,,,India-Tibet,Xu,Singh 2015,,,,,,,,,
,,33.2,-88.07,40.0,,1.84,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,33.2,-88.07,41.0,,1.83,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
GS,SHT,33.2,104.3,49.9,,1.684,,1.3,,,,,70,,India-Tibet,Qiong_2015,Stephenson 2024,Crustal structure and deformation beneath the NE margin of the,,Tibetan plateau constrained by teleseismic receiver function data ,,,,,,
,,33.2,104.3,46.6,,1.677,,,,,,,,,Asia_China,Pan2011,Stephenson 2024,Hk,-,,,,,,,
,,33.2,104.3,52.4,,1.673,,,,,,,,,Asia_China,Sun2015,Stephenson 2024,Hk,-,,,,,,,
SN,MIAX,33.2,106.8,49.7,,1.676,,1.2,,,,,501,,India-Tibet,Qiong_2015,Stephenson 2024,Crustal structure and deformation beneath the NE margin of the,,Tibetan plateau constrained by teleseismic receiver function data ,,,,,,
,,33.2,106.8,36.0,,-,,,,,,,,,Asia_China,Pan2011,Stephenson 2024,Hk,-,,,,,,,
,,33.2,106.8,43.1,,1.81,,,,,,,,,Asia_China,Xu2013,Stephenson 2024,Hk,-,,,,,,,
,,33.248,-119.524,27.1,,1.6,,,,,,,,,America_North,Uranbaigal2014,Stephenson 2024,Hk,-,,,,,,,
,,33.248,-119.524,26.2,,1.6,,,,,,,,,America_North,Uranbaigal2014,Stephenson 2024,Hk,-,,,,,,,
,,33.25,-119.52,32.0,,1.6,,,,,,,,,OFFSHORE,EARS,Stephenson 2024,Hk,,,,,,,,
,,33.25,-119.52,30.0,,1.6,,,,,,,,,OFFSHORE,EARS,Stephenson 2024,Hk,,,,,,,,
,C10,33.26,91.84,63.3,,1.8,0.28,,6.2,,3.44,,,,India-Tibet,Xu,Singh 2015,,,,,,,,,
,C10,33.26,91.84,66.0,,1.8,0.277,,6.47,,3.59,,,,India-Tibet,Yue,Singh 2015,,,,,,,,,
SN,HZHG,33.3,107.4,47.7,,1.691,,0.5,,,,,472,,India-Tibet,Qiong_2015,Stephenson 2024,Crustal structure and deformation beneath the NE margin of the,,Tibetan plateau constrained by teleseismic receiver function data ,,,,,,
,,33.3,107.4,48.1,,-,,,,,,,,,Asia_China,Pan2011,Stephenson 2024,Hk,-,,,,,,,
,,33.3,107.4,48.8,,-,,,,,,,,,Asia_China,Xu2013,Stephenson 2024,Hk,-,,,,,,,
SN,NSHT,33.3,108.3,45.4,,1.678,,0.9,,,,,521,,India-Tibet,Qiong_2015,Stephenson 2024,Crustal structure and deformation beneath the NE margin of the,,Tibetan plateau constrained by teleseismic receiver function data ,,,,,,
,,33.3,108.3,42.0,,1.674,,,,,,,,,Asia_China,Pan2011,Stephenson 2024,Hk,-,,,,,,,
,,33.3,108.3,45.1,,1.7,,,,,,,,,Asia_China,Xu2013,Stephenson 2024,Hk,-,,,,,,,
,,33.32,-85.17,53.0,,1.75,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,33.32,-85.17,52.0,,1.75,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,33.33,-81.37,35.0,,1.77,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,33.33,-81.37,25.0,,2.04,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,33.35,116.48,30.75,,1.77,,,,,,,,,Asia_China,He2014,Stephenson 2024,Hk,-,,,,,,,
,,33.35,116.48,31.55,,1.73,,,,,,,,,Asia_China,He2014,Stephenson 2024,Hk,-,,,,,,,
,,33.36,-108.87,32.0,,-,,,,,,,,,GSC_global_database,82J.1,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,33.36,-108.87,32.8,,-,,,,,,,,,GSC_global_database,94S.4,Stephenson 2024,Refraction,P_unreversed,,,,,,,
,,33.362701,-112.945801,27.25,,1.76,,,,,,,,,America_North,Ma2017,Stephenson 2024,Hk,-,,,,,,,
,,33.362701,-112.945801,27.5,,1.76,,,,,,,,,America_North,Ma2017,Stephenson 2024,Hk,-,,,,,,,
,,33.37,-116.62,30.0,,1.83,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,33.37,-116.62,28.0,,1.85,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,33.38,-82.75,38.0,,-,,,,,,,,,GSC_global_database,96H.1,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,33.38,-82.75,36.5,,-,,,,,,,,,GSC_global_database,96H.1,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,33.4,-103.66,50.8,,-,,,,,,,,,GSC_global_database,62S.1,Stephenson 2024,Refraction,P_unreversed,,,,,,,
,,33.4,-103.66,52.8,,-,,,,,,,,,GSC_global_database,69L.2,Stephenson 2024,Refraction,P_unreversed,,,,,,,
GS,WDT,33.4,105.0,45.8,,1.748,,1.1,,,,,398,,India-Tibet,Qiong_2015,Stephenson 2024,Crustal structure and deformation beneath the NE margin of the,,Tibetan plateau constrained by teleseismic receiver function data ,,,,,,
,,33.4,105.0,47.0,,1.751,,,,,,,,,Asia_China,Pan2011,Stephenson 2024,Hk,-,,,,,,,
,,33.4,105.0,46.3,,1.74,,,,,,,,,Asia_China,Xu2013,Stephenson 2024,Hk,-,,,,,,,
,,33.4,105.0,44.5,,1.791,,,,,,,,,Asia_China,Sun2015,Stephenson 2024,Hk,-,,,,,,,
SN,LUYA,33.4,106.1,49.6,,1.677,,0.7,,,,,461,,India-Tibet,Qiong_2015,Stephenson 2024,Crustal structure and deformation beneath the NE margin of the,,Tibetan plateau constrained by teleseismic receiver function data ,,,,,,
,,33.4,106.1,46.0,,1.677,,,,,,,,,Asia_China,Pan2011,Stephenson 2024,Hk,-,,,,,,,
,,33.4,106.1,49.1,,1.7,,,,,,,,,Asia_China,Xu2013,Stephenson 2024,Hk,-,,,,,,,
,D12,33.41,97.28,78.0,,1.75,0.258,,6.48,,3.7,,,,India-Tibet,Yue,Singh 2015,,,,,,,,,
,D12,33.41,97.28,75.7,,1.76,0.26,,6.2,,3.52,,,,India-Tibet,Xu,Singh 2015,,,,,,,,,
,,33.45,-81.77,36.0,,1.72,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,33.45,-81.77,35.0,,1.71,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,33.457699,-117.170799,29.75,,1.845,,,,,,,,,America_North,Ma2017,Stephenson 2024,Hk,-,,,,,,,
,,33.457699,-117.170799,32.5,,1.735,,,,,,,,,America_North,Ma2017,Stephenson 2024,Hk,-,,,,,,,
,,33.46,-117.17,34.0,,1.76,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,33.46,-117.17,32.0,,1.74,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,33.49,-116.6,32.0,,1.68,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,33.49,-116.6,33.0,,1.69,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
SN,SHNA,33.5,110.9,37.1,,1.64,,0.5,,,,,517,,India-Tibet,Qiong_2015,Stephenson 2024,Crustal structure and deformation beneath the NE margin of the,,Tibetan plateau constrained by teleseismic receiver function data ,,,,,,
,,33.5,110.9,30.0,,1.59,,,,,,,,,Asia_China,Pan2011,Stephenson 2024,Hk,-,,,,,,,
,,33.5,110.9,38.3,,-,,,,,,,,,Asia_China,Xu2013,Stephenson 2024,Hk,-,,,,,,,
,,33.54,-93.57,29.2,,-,,,,,,,,,GSC_global_database,88J.1,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,33.54,-93.57,28.9,,-,,,,,,,,,GSC_global_database,89K.1,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,33.54,-93.57,27.4,,-,,,,,,,,,GSC_global_database,99K.5,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,33.56,-107.22,33.0,,-,,,,,,,,,GSC_global_database,82J.1,Stephenson 2024,Refraction,P_reversed,,,,,,,
,,33.56,-107.22,32.0,,-,,,,,,,,,GSC_global_database,94S.4,Stephenson 2024,Refraction,P_reversed,,,,,,,
SC,REG,33.6,103.0,52.2,,1.7,,3.5,,,,,432,,India-Tibet,Qiong_2015,Stephenson 2024,Crustal structure and deformation beneath the NE margin of the,,Tibetan plateau constrained by teleseismic receiver function data ,,,,,,
,,33.6,103.0,51.0,,1.701,,,,,,,,,Asia_China,Pan2011,Stephenson 2024,Hk,-,,,,,,,
,,33.6,103.0,49.1,,1.79,,,,,,,,,Asia_China,Xu2013,Stephenson 2024,Hk,-,,,,,,,
,,33.61,-116.46,29.0,,1.7,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,33.61,-116.46,30.0,,1.68,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,33.61,-116.46,28.0,,1.78,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,33.65001,-117.00947,33.0,,1.78,,,,,,,,,America_North,Abt2010,Stephenson 2024,Hk,-,,,,,,,
,,33.65001,-117.00947,34.0,,1.745,,,,,,,,,America_North,Ma2017,Stephenson 2024,Hk,-,,,,,,,
GS,CXT,33.7,105.8,43.9,,1.704,,1,,,,,373,,India-Tibet,Qiong_2015,Stephenson 2024,Crustal structure and deformation beneath the NE margin of the,,Tibetan plateau constrained by teleseismic receiver function data ,,,,,,
,,33.7,105.8,42.0,,1.699,,,,,,,,,Asia_China,Pan2011,Stephenson 2024,Hk,-,,,,,,,
,,33.7,105.8,43.7,,1.71,,,,,,,,,Asia_China,Xu2013,Stephenson 2024,Hk,-,,,,,,,
,,33.71,-116.71,33.0,,1.78,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,33.71,-116.71,32.0,,1.81,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
PK,ISBA,33.743,73.065,63.0,3.9,,,629,,,3.62,0.04,,,India-Tibet,Keith 2019,Keith 2019,,,,,,,,,
PK,ISBA,33.743,73.065,67.0,2.8,,,629,,,3.65,0.02,,,India-Tibet,Keith 2019,Keith 2019,,,,,,,,,
,,33.74346,-118.40412,29.0,,1.6,,,,,,,,,America_North,Abt2010,Stephenson 2024,Hk,-,,,,,,,
,,33.74346,-118.40412,20.5,,1.9325,,,,,,,,,America_North,Ma2017,Stephenson 2024,Hk,-,,,,,,,
,,33.75,-117.0,43.9,,-,,,,,,,,,GSC_global_database,61S.1,Stephenson 2024,Refraction,P_unreversed,,,,,,,
,,33.75,-117.0,27.5,,-,,,,,,,,,GSC_global_database,50T.1,Stephenson 2024,Refraction,P_unreversed,,,,,,,
,,33.78,-82.49,38.0,,1.69,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,33.78,-82.49,37.0,,1.7,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,D06,33.79,96.73,80.9,,1.68,0.23,,6.2,,3.69,,,,India-Tibet,Xu,Singh 2015,,,,,,,,,
,D06,33.79,96.73,72.0,,1.78,0.269,,6.48,,3.64,,,,India-Tibet,Yue,Singh 2015,,,,,,,,,
GS,ZHQ,33.8,104.4,43.3,,1.796,,1.5,,,,,263,,India-Tibet,Qiong_2015,Stephenson 2024,Crustal structure and deformation beneath the NE margin of the,,Tibetan plateau constrained by teleseismic receiver function data ,,,,,,
,,33.8,104.4,49.7,,1.813,,,,,,,,,Asia_China,Pan2011,Stephenson 2024,Hk,-,,,,,,,
,,33.8,104.4,13.8,,1.81,,,,,,,,,Asia_China,Xu2013,Stephenson 2024,Hk,-,,,,,,,
,,33.8,104.4,39.7,,1.898,,,,,,,,,Asia_China,Sun2015,Stephenson 2024,Hk,-,,,,,,,
,,33.86,-86.41,46.0,,1.85,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,33.86,-86.41,44.0,,1.9,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,C09,33.86,92.25,67.5,,1.78,0.27,,6.2,,3.48,,,,India-Tibet,Xu,Singh 2015,,,,,,,,,
,C09,33.86,92.25,69.0,,1.81,0.28,,6.47,,3.57,,,,India-Tibet,Yue,Singh 2015,,,,,,,,,
,,33.87,-89.54,40.0,,1.62,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,33.87,-89.54,28.0,,1.93,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,33.91,-79.67,27.0,,2.03,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,33.91,-79.67,26.0,,2.06,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,33.937,-106.965,34.4,,1.71,,,,,,,,,America_North,Uranbaigal2014,Stephenson 2024,Hk,-,,,,,,,
,,33.937,-106.965,33.7,,1.74,,,,,,,,,America_North,Uranbaigal2014,Stephenson 2024,Hk,-,,,,,,,
,,33.938301,-113.004799,28.0,,1.775,,,,,,,,,America_North,Ma2017,Stephenson 2024,Hk,-,,,,,,,
,,33.938301,-113.004799,27.0,,1.845,,,,,,,,,America_North,Ma2017,Stephenson 2024,Hk,-,,,,,,,
,,33.938301,-113.004799,27.25,,1.8175,,,,,,,,,America_North,Ma2017,Stephenson 2024,Hk,-,,,,,,,
,,33.94,-113.0,29.0,,1.72,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,33.94,-113.0,30.0,,1.68,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,33.96,-106.85,43.0,,1.79,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
,,33.96,-106.85,35.0,,1.83,,,,,,,,,America_North,EARS,Stephenson 2024,Hk,,,,,,,,
